a,b,c,d,e,f,g,h,i,j,k,l,m
DG Hair,LIFESTYLE,nan,0,3.0M,10+,True,0.0,Everyone,Lifestyle,2017-08-30,1.0.0,4.0 and up
DG Xplained,HEALTH_AND_FITNESS,nan,1,12M,100+,True,0.0,Everyone,Health & Fitness,2018-05-02,1.0.3,4.1 and up
DG OFF - 100% Free Coupons & Deals,SHOPPING,5.0,1,1.1M,10+,True,0.0,Everyone,Shopping,2018-07-11,1.0,4.0 and up
Digoo·Cloud,TOOLS,4.1,543,26M,"10,000+",True,0.0,Everyone,Tools,2018-06-05,1.2.1009.695,4.0.3 and up
DG Monitor,BUSINESS,nan,1,4.5M,100+,True,0.0,Everyone,Business,2017-10-12,1.0.0.17,4.0 and up
DG ग्राम / Digital Gram Panchayat,NEWS_AND_MAGAZINES,4.5,53,5.9M,"10,000+",True,0.0,Teen,News & Magazines,2018-06-19,1.7,4.0 and up
DG TV,NEWS_AND_MAGAZINES,5.0,3,5.7M,100+,True,0.0,Everyone,News & Magazines,2018-05-26,1.2,4.1 and up
Daily Horoscope,LIFESTYLE,4.7,407589,Varies with device,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-07-20,Varies with device,Varies with device
DHgate-Shop Wholesale Prices,SHOPPING,4.5,104068,37M,"5,000,000+",True,0.0,Teen,Shopping,2018-08-01,4.5.1,4.1 and up
DH Texas Poker - Texas Hold'em,GAME,4.4,562345,Varies with device,"10,000,000+",True,0.0,Teen,Casino,2018-07-23,Varies with device,Varies with device
DEER HUNTER CLASSIC,GAME,4.4,3941129,77M,"50,000,000+",True,0.0,Teen,Action,2018-07-16,3.12.0,3.0 and up
DEER HUNTER RELOADED,GAME,4.3,314774,43M,"5,000,000+",True,0.0,Teen,Action,2013-09-16,3.8.2,2.1 and up
DH Pineapple Poker OFC,GAME,4.2,1878,20M,"100,000+",True,0.0,Teen,Casino,2017-11-09,1.0.13,3.0 and up
DH UFO,FAMILY,3.0,4,8.0M,"1,000+",True,0.0,Everyone,Entertainment,2017-06-08,1,4.1 and up
Galaxy Defense,FAMILY,4.1,78142,17M,"5,000,000+",True,0.0,Everyone,Strategy,2015-08-22,1.2.3,3.0 and up
Call of Mini™ Dino Hunter,GAME,4.2,326042,10M,"10,000,000+",True,0.0,Teen,Action,2014-06-06,3.1.7,3.0 and up
Castle Defense 2,FAMILY,4.2,35172,34M,"1,000,000+",True,0.0,Teen,Strategy,2017-01-20,3.2.2,2.3.3 and up
Dungeon Rush,FAMILY,4.0,28633,81M,"1,000,000+",True,0.0,Everyone 10+,Role Playing,2016-12-23,1.14.0,2.3 and up
Bike Mayhem Free,GAME,4.3,331692,Varies with device,"10,000,000+",True,0.0,Everyone,Racing,2018-03-27,Varies with device,4.0.3 and up
Treasure Defense,FAMILY,4.1,3527,35M,"100,000+",True,0.0,Teen,Strategy,2015-09-08,2.2.0.23,3.0 and up
Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,151,100M,"10,000+",True,0.0,Everyone,Racing,2018-05-20,1.03,4.1 and up
The Lost Lands:DH Lite,FAMILY,4.3,1130,48M,"50,000+",True,0.0,Teen,Simulation,2015-04-03,1.01,4.2 and up
DH-UFO,FAMILY,5.0,1,59M,100+,True,0.0,Everyone,Entertainment,2018-05-24,1.0.9,4.4 and up
Dungeon Hunter Champions: Epic Online Action RPG,FAMILY,4.2,26307,Varies with device,"1,000,000+",True,0.0,Teen,Role Playing,2018-07-26,1.1.40,4.0.3 and up
Daddyhunt: Gay Dating,SOCIAL,3.9,6450,14M,"500,000+",True,0.0,Mature 17+,Social,2018-01-22,1.3.5,4.0 and up
DH Karaoke,FAMILY,nan,8,10M,"1,000+",True,0.0,Everyone,Entertainment,2017-10-23,3.3.6,4.1 and up
Tiny Defense,FAMILY,4.1,29387,16M,"1,000,000+",True,0.0,Everyone,Strategy,2015-08-22,1.0.6,3.0 and up
Toys Defense: Horror Land,FAMILY,3.8,168,24M,"10,000+",True,0.0,Everyone,Strategy,2017-03-01,1.2.2,4.0.3 and up
D-H Pharmacy,LIFESTYLE,5.0,6,2.3M,"1,000+",True,0.0,Everyone,Lifestyle,2016-05-04,v6.1,2.2 and up
DEER HUNTER CHALLENGE,GAME,3.7,38767,4.1M,"5,000,000+",True,0.0,Everyone 10+,Action,2011-04-11,1.4.3,2.0 and up
Kingdom in Chaos,FAMILY,4.3,5623,28M,"100,000+",True,0.0,Everyone 10+,Role Playing,2015-12-21,1.0.5,2.3 and up
Desperate Housewives: The Game,FAMILY,4.2,10440,27M,"500,000+",True,0.0,Teen,Role Playing,2018-08-06,18.30.22,4.4 and up
Dinosaur War,FAMILY,4.3,157997,27M,"10,000,000+",True,0.0,Everyone,Simulation,2016-08-04,1.4.4,2.3.3 and up
DH News,NEWS_AND_MAGAZINES,2.5,81,6.7M,"10,000+",True,0.0,Mature 17+,News & Magazines,2017-11-27,3.4.5,4.0.3 and up
Bike Unchained,SPORTS,4.3,83545,23M,"5,000,000+",True,0.0,Everyone,Sports,2018-07-31,1.193,4.0 and up
"Red Bull TV: Live Sports, Music & Entertainment",FAMILY,4.4,42069,Varies with device,"1,000,000+",True,0.0,Teen,Entertainment,2018-08-03,Varies with device,Varies with device
DH Mariage,LIFESTYLE,nan,0,4.9M,50+,True,0.0,Everyone,Lifestyle,2017-09-12,1.0,4.3 and up
Bike 3D Configurator,SPORTS,4.3,34062,85M,"1,000,000+",True,0.0,Everyone,Sports,2018-04-03,1.6.7,4.4 and up
Castle Defense : Invasion,FAMILY,4.2,1484,41M,"100,000+",True,0.0,Everyone,Strategy,2018-07-15,1.2.1,4.0.3 and up
Defender,GAME,4.6,152395,14M,"10,000,000+",True,0.0,Everyone 10+,Action,2016-07-22,1.1.9,2.3 and up
Avenger Legends,FAMILY,4.0,3715,94M,"100,000+",True,0.0,Everyone,Role Playing,2017-07-13,1.13.299,4.0.3 and up
DrivingTest,FAMILY,2.9,975,45M,"100,000+",True,0.0,Everyone,Simulation,2017-02-27,5,4.1 and up
D. H. Lawrence Poems FREE,BOOKS_AND_REFERENCE,nan,13,942k,"1,000+",True,0.0,Everyone,Books & Reference,2013-11-22,1.11,2.3.3 and up
Texas HoldEm Poker Deluxe,GAME,4.5,396090,26M,"10,000,000+",True,0.0,Teen,Casino,2018-05-30,1.7.0,4.0.3 and up
Idle Heroes,FAMILY,4.7,417197,99M,"10,000,000+",True,0.0,Everyone 10+,Role Playing,2018-05-30,1.14.0,2.3 and up
Wallpapers DH 4K,PERSONALIZATION,3.8,23,5.9M,"1,000+",True,0.0,Everyone,Personalization,2018-07-16,2.0,4.0.3 and up
DH-Security Camera,BUSINESS,nan,3,36M,100+,True,0.0,Everyone,Business,2017-08-01,DH-Security Camera,5.0 and up
Deck Heroes: Legacy,GAME,4.7,466495,52M,"10,000,000+",True,0.0,Teen,Card,2018-07-16,11.7.5,2.3.3 and up
Shred! Downhill Mountainbiking,GAME,3.9,41683,63M,"1,000,000+",True,0.0,Everyone,Arcade,2017-02-02,1.67,2.3 and up
Pocket Heroes,FAMILY,4.5,96658,26M,"1,000,000+",True,0.0,Everyone 10+,Role Playing,2015-09-05,2.0.5,3.0 and up
Duolingo: Learn Languages Free,FAMILY,4.7,6297590,Varies with device,"100,000,000+",True,0.0,Everyone,Education;Education,2018-08-06,Varies with device,Varies with device
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412888,35M,"10,000,000+",True,0.0,Everyone,Social,2018-07-31,3.8.1,4.1 and up
DiskDigger photo recovery,TOOLS,4.2,227798,Varies with device,"50,000,000+",True,0.0,Everyone,Tools,2018-08-06,Varies with device,Varies with device
Phone Tracker : Family Locator,SOCIAL,4.3,231446,5.4M,"10,000,000+",True,0.0,Everyone,Social,2018-08-02,4.81,4.0 and up
Meme Generator Free,FAMILY,4.4,303394,53M,"10,000,000+",True,0.0,Mature 17+,Entertainment,2018-08-03,4.426,4.1 and up
Stop Smoking - EasyQuit free,HEALTH_AND_FITNESS,4.8,39068,4.0M,"500,000+",True,0.0,Everyone,Health & Fitness,2018-07-07,1.2.2,4.1 and up
FIFA Soccer,SPORTS,4.2,3909032,51M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-31,10.5.00,4.1 and up
My Photo Keyboard,PHOTOGRAPHY,4.1,211620,20M,"10,000,000+",True,0.0,Everyone,Photography,2018-03-29,7.4,4.0 and up
Archery Physics Objects Destruction Apple shooter,GAME,4.5,6026,39M,"100,000+",True,0.0,Teen,Action,2018-07-07,1.04,4.1 and up
Story Saver for Instagram,PHOTOGRAPHY,4.5,41331,5.0M,"5,000,000+",True,0.0,Everyone,Photography,2018-07-31,1.4.4,4.0.3 and up
Cameringo+ Filters Camera,PHOTOGRAPHY,4.6,28107,5.7M,"500,000+",False,2.99,Everyone,Photography,2018-06-11,2.8.26,4.0 and up
Whoscall - Caller ID & Block,COMMUNICATION,4.4,552635,29M,"10,000,000+",True,0.0,Everyone,Communication,2018-08-01,6.19.1,4.1 and up
Cooking in the Kitchen,FAMILY,4.1,217736,87M,"10,000,000+",True,0.0,Everyone,Casual;Pretend Play,2018-08-02,1.1.64,4.1 and up
Automatic Call Recorder,TOOLS,4.3,1648515,7.1M,"100,000,000+",True,0.0,Everyone,Tools,2018-08-02,5.42.1,2.3 and up
Fancy Pants Adventures,GAME,4.7,55952,61M,"1,000,000+",True,0.0,Everyone 10+,Arcade,2017-07-13,1.0.10,4.1 and up
Boomerang from Instagram,PHOTOGRAPHY,4.4,928720,Varies with device,"50,000,000+",True,0.0,Everyone,Photography,2018-07-16,Varies with device,Varies with device
Shopee: No.1 Belanja Online,SHOPPING,4.2,609186,30M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-23,2.25.17,4.1 and up
Lep's World 3 🍀🍀🍀,GAME,4.3,771001,52M,"50,000,000+",True,0.0,Everyone 10+,Action,2018-06-11,2.0.1.3,4.1 and up
Robbery Bob,GAME,4.5,617732,44M,"10,000,000+",True,0.0,Everyone 10+,Action,2018-07-29,1.18.4,4.1 and up
Google Sheets,PRODUCTIVITY,4.3,496397,Varies with device,"100,000,000+",True,0.0,Everyone,Productivity,2018-08-06,Varies with device,Varies with device
Video Downloader - for Instagram Repost App,VIDEO_PLAYERS,4.8,332623,4.6M,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2018-07-27,1.1.58,4.1 and up
Nyan Cat: Lost In Space,GAME,4.5,371318,90M,"10,000,000+",True,0.0,Everyone 10+,Arcade,2018-06-08,10.1.6,4.1 and up
HOLLA Live: Meet New People via Random Video Chat,SOCIAL,4.6,216513,Varies with device,"5,000,000+",True,0.0,Mature 17+,Social,2018-08-06,Varies with device,Varies with device
"Quik – Free Video Editor for photos, clips, music",VIDEO_PLAYERS,4.7,696665,91M,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2018-07-05,4.7.4.3869-7b2372c3e,5.0 and up
Euro Truck Driver (Simulator),FAMILY,4.4,860078,30M,"10,000,000+",True,0.0,Everyone,Simulation,2018-02-15,1.6.0,4.1 and up
DJ Mix Effects Simulator,FAMILY,4.1,5997,20M,"1,000,000+",True,0.0,Everyone,Simulation,2018-01-26,1.1,4.1 and up
3D DJ – Music Mixer with Virtual DJ,FAMILY,4.3,796,28M,"100,000+",True,0.0,Everyone,Entertainment,2018-07-03,6.6.8,5.0 and up
Virtual DJ Mixer,TOOLS,4.2,2013,16M,"100,000+",True,0.0,Everyone,Tools,2017-05-18,1.0,4.1 and up
Mix Virtual DJ 2018,TOOLS,4.2,2925,16M,"100,000+",True,0.0,Everyone,Tools,2017-11-23,1.0,4.1 and up
Resources For Virtual DJ,FAMILY,3.6,21095,7.9M,"1,000,000+",True,0.0,Everyone,Entertainment,2016-12-16,4,4.0.3 and up
DK 15 Minute Language Course,FAMILY,2.8,21,57M,"1,000+",True,0.0,Everyone,Education,2018-04-06,1.0.0.5,4.0.3 and up
DK Readers,FAMILY,3.9,30,16M,"1,000+",True,0.0,Everyone,Education,2014-07-02,1.1,2.3 and up
Eyewitness Travel Phrase Book,FAMILY,3.8,10,25M,"1,000+",True,0.0,Everyone,Education,2017-07-28,1.0,4.1 and up
DK Quiz,GAME,4.4,1628,34M,"50,000+",True,0.0,Everyone,Trivia,2014-04-10,1.3,2.3 and up
DK Virtual Reality,FAMILY,3.7,42,29M,"1,000+",True,0.0,Everyone,Books & Reference;Education,2018-03-13,1.7.1,5.0 and up
Bilingual Dictionary Audio App,BOOKS_AND_REFERENCE,2.7,68,87M,"5,000+",True,0.0,Everyone,Books & Reference,2018-05-02,1.0.0.22,4.1 and up
Super DK vs Kong Brother Advanced Free Classic,GAME,3.8,66,38M,"10,000+",True,0.0,Everyone,Arcade,2018-07-17,1.2,4.1 and up
English for Everyone,FAMILY,3.2,429,18M,"10,000+",True,0.0,Everyone,Education,2018-07-06,3.9.1,4.4 and up
DK Live - Sports Play by Play,SPORTS,3.9,255,19M,"100,000+",True,0.0,Everyone,Sports,2018-05-22,2.1.4,4.4 and up
DK Eyewitness Audio Walks,TRAVEL_AND_LOCAL,2.3,9,70M,"1,000+",True,0.0,Everyone,Travel & Local,2018-04-06,1.0.1.8,4.2 and up
DK Pittsburgh Sports,SPORTS,4.1,556,3.3M,"10,000+",True,0.0,Everyone,Sports,2018-07-26,3.0.5,4.2 and up
LineStar For DK,SPORTS,4.3,1387,14M,"50,000+",True,0.0,Everyone,Sports,2018-06-06,3.0.3,4.0.3 and up
Visuelles Wörterbuch Audio-App,FAMILY,3.1,192,66M,"10,000+",True,0.0,Everyone,Education,2017-07-07,1.1.6,4.1 and up
Fodbold DK Pro,SPORTS,4.6,315,4.3M,"1,000+",False,2.99,Everyone,Sports,2018-06-06,2.106.0,4.0 and up
10 Minutes a Day Times Tables,FAMILY,4.1,681,48M,"100,000+",True,0.0,Everyone,Education,2014-07-03,1.2,2.2 and up
dk Verk,BUSINESS,4.4,9,31M,500+,True,0.0,Everyone,Business,2018-03-14,2.0.14,4.1 and up
e-Boks.dk,PRODUCTIVITY,3.2,6752,3.3M,"1,000,000+",True,0.0,Everyone,Productivity,2018-03-21,3.5.2,4.0.3 and up
Account Class-11 Solutions (D K Goel),FAMILY,4.5,663,25M,"50,000+",True,0.0,Everyone,Education,2018-02-09,3.0.0,3.0 and up
Dating.dk,SOCIAL,3.7,2111,11M,"100,000+",True,0.0,Mature 17+,Social,2018-08-06,4.1.23,4.4 and up
S-Home DK,LIFESTYLE,nan,4,17M,"1,000+",True,0.0,Everyone,Lifestyle,2017-10-18,1.26,4.0 and up
DK Primrose for KLWP,PERSONALIZATION,nan,0,16M,1+,False,0.99,Everyone,Personalization,2017-12-02,v2017.Dec.01.19,4.4 and up
DK Online,FAMILY,nan,21,3.5M,100+,True,0.0,Everyone,Entertainment,2018-05-18,8.2,4.0.3 and up
Account Class-12 Solutions (D K Goel) Vol-1,FAMILY,4.4,708,33M,"50,000+",True,0.0,Everyone,Education,2018-02-12,1.0.0,3.0 and up
Salah Widget (DK+Malmo),LIFESTYLE,4.5,532,6.4M,"10,000+",True,0.0,Everyone,Lifestyle,2015-06-28,0.9.9.14,2.3 and up
PK and DK Audio App,FAMILY,5.0,2,3.9M,100+,True,0.0,Everyone,Entertainment,2017-10-25,5.1.4,4.1 and up
dk,FAMILY,4.8,5,1.5M,10+,True,0.0,Everyone,Education,2017-09-18,1.0,2.3 and up
HDWallpaper DK,PERSONALIZATION,nan,0,6.6M,10+,True,0.0,Teen,Personalization,2017-10-05,1.0,4.0 and up
Account Class-12 Solutions (D K Goel) Vol-2,FAMILY,4.6,124,23M,"10,000+",True,0.0,Everyone,Education,2018-04-17,1.0.0,3.0 and up
DK Browser,COMMUNICATION,4.0,1,2.4M,10+,True,0.0,Everyone,Communication,2017-04-25,1.0,4.2 and up
Discovery K!ds Play!,FAMILY,4.1,19388,35M,"1,000,000+",True,0.0,Everyone,Entertainment;Music & Video,2018-05-03,2.1.0.2173,4.0.3 and up
cluster.dk,COMMUNICATION,nan,49,1.1M,"1,000+",True,0.0,Everyone,Communication,2013-06-25,1.0.2,2.3 and up
Transport DK,MAPS_AND_NAVIGATION,4.1,204,11M,"10,000+",True,0.0,Everyone,Maps & Navigation,2017-05-29,2.28,4.0 and up
DK Childcare Centers,LIFESTYLE,nan,0,13M,500+,True,0.0,Everyone,Lifestyle,2018-04-02,1.0.2,4.1 and up
Gokarting.dk,FAMILY,nan,13,34M,"1,000+",True,0.0,Everyone,Entertainment,2018-03-25,5.0.45,4.1 and up
DK Murali,SOCIAL,4.8,65,7.1M,500+,True,0.0,Teen,Social,2017-02-25,1.1.2,4.1 and up
DK TEL Dialer,COMMUNICATION,nan,0,4.2M,50+,True,0.0,Everyone,Communication,2017-11-26,3.8.8,2.2 and up
DK Studio Barbershop,BEAUTY,nan,8,17M,100+,True,0.0,Everyone,Beauty,2018-03-20,1.1,4.1 and up
Dr. D.K. Olukoya Sermons,LIFESTYLE,nan,1,3.0M,100+,True,0.0,Everyone,Lifestyle,2017-09-26,1.0,4.0 and up
GirlTalk.dk,SOCIAL,4.3,3,5.3M,100+,True,0.0,Teen,Social,2017-09-22,3.1.0,4.1 and up
NY mobilbank DK - Danske Bank,FINANCE,2.8,851,30M,"100,000+",True,0.0,Everyone,Finance,2018-06-26,0.38.1,4.3 and up
Dr D K Olukoya,LIFESTYLE,nan,0,3.3M,1+,True,0.0,Teen,Lifestyle,2018-07-25,1.0,4.1 and up
DK Hair Design,LIFESTYLE,nan,0,2.5M,10+,True,0.0,Everyone,Lifestyle,2017-05-15,1.0.0,4.0 and up
Advanced Download Manager Pro,TOOLS,4.7,6505,2.0M,"50,000+",False,2.99,Everyone,Tools,2017-11-03,6.4.0,4.0 and up
Advanced Download Manager,TOOLS,4.5,569727,Varies with device,"10,000,000+",True,0.0,Everyone,Tools,2017-11-03,Varies with device,Varies with device
GetThemAll Any File Downloader,TOOLS,4.2,91186,6.3M,"5,000,000+",True,0.0,Everyone,Tools,2018-05-22,2.0.9,4.0 and up
Downloader & Private Browser,TOOLS,4.3,1072565,Varies with device,"50,000,000+",True,0.0,Everyone,Tools,2018-07-25,Varies with device,Varies with device
Download All Files,TOOLS,3.8,120494,2.3M,"10,000,000+",True,0.0,Everyone,Tools,2018-06-13,2.0.7,4.1 and up
Download Manager Pro FREE,PRODUCTIVITY,3.8,637,7.2M,"100,000+",True,0.0,Everyone,Productivity,2017-10-31,2.5,4.1 and up
Download Accelerator Plus,TOOLS,4.2,43677,Varies with device,"1,000,000+",True,0.0,Everyone,Tools,2017-08-30,20170828,Varies with device
Download Manager,TOOLS,3.8,79132,2.2M,"10,000,000+",True,0.0,Everyone,Tools,2018-01-03,1.1.6,2.3 and up
Download Video Free,FAMILY,4.0,39682,6.2M,"1,000,000+",True,0.0,Everyone,Entertainment,2018-04-03,3.5.5,4.1 and up
Fast Download Manager,TOOLS,4.0,18478,1.7M,"1,000,000+",True,0.0,Everyone,Tools,2018-08-04,1.0.5,2.3 and up
DL Hughley,FAMILY,4.6,12,10M,"1,000+",True,0.0,Mature 17+,Entertainment,2018-03-23,2.0.4,4.1 and up
Turbo Download Manager (and Browser),TOOLS,4.0,32879,3.2M,"5,000,000+",True,0.0,Everyone,Tools,2018-08-04,5.19,4.0.3 and up
D.L. Evans Bank Mobile Banking,FINANCE,4.3,85,30M,"10,000+",True,0.0,Everyone,Finance,2018-05-02,18.1.79,5.0 and up
The DL Hughley Show,FAMILY,4.3,23,11M,"5,000+",True,0.0,Everyone,Entertainment,2018-05-29,3.1.2,5.0 and up
Download Blazer,TOOLS,3.9,34612,2.4M,"5,000,000+",True,0.0,Everyone,Tools,2018-06-12,2.0.7,4.1 and up
DL Image Manager,PRODUCTIVITY,5.0,2,1.7M,10+,False,0.99,Everyone,Productivity,2018-07-29,1.0.5,4.0 and up
Download Manager For Android Free,TOOLS,4.0,593,3.3M,"100,000+",True,0.0,Everyone,Tools,2018-04-12,12.04.18,3.0 and up
FrostWire: Torrent Downloader & Music Player,VIDEO_PLAYERS,4.1,253207,13M,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2018-08-02,2.0.7,4.4 and up
Turbo Downloader,TOOLS,3.9,23348,3.2M,"5,000,000+",True,0.0,Everyone,Tools,2018-07-04,3.48,4.0.3 and up
Trimble DL,PRODUCTIVITY,4.2,133,7.9M,"10,000+",True,0.0,Everyone,Productivity,2018-01-12,1.0.184,4.2 and up
Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,5.2M,"1,000,000+",True,0.0,Everyone,Photography,2016-09-20,2.1.3,4.0 and up
+Download 4 Instagram Twitter,SOCIAL,4.5,40467,22M,"1,000,000+",True,0.0,Everyone,Social,2018-08-02,5.03,4.1 and up
Advanced Download Manager Holo,TOOLS,4.4,16192,1.6M,"1,000,000+",True,0.0,Everyone,Tools,2016-07-13,4.1.9o,4.0 and up
G-Download Manager,TOOLS,4.1,802,9.4M,"50,000+",True,0.0,Everyone,Tools,2018-05-24,1.0.81,4.1 and up
Video Downloader,VIDEO_PLAYERS,4.2,58981,5.4M,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2018-08-03,1.0.8,4.4 and up
DL Calculator,SPORTS,4.5,177,1.1M,"10,000+",True,0.0,Everyone,Sports,2015-09-17,1.0,2.2 and up
Inst Download - Video & Photo,VIDEO_PLAYERS,4.6,148715,3.3M,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2017-12-20,2.0,4.0 and up
Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,24565,5.5M,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2016-03-04,2.1,2.3.3 and up
IDM Internet Download Manager,PRODUCTIVITY,3.9,1322,4.2M,"100,000+",True,0.0,Everyone,Productivity,2016-10-25,1.0.4,4.2 and up
TorrDroid - Torrent Downloader,TOOLS,4.7,59632,10M,"1,000,000+",True,0.0,Everyone,Tools,2018-04-03,1.5.2,4.1 and up
Download Manager - File & Video,TOOLS,3.9,8780,5.0M,"1,000,000+",True,0.0,Everyone,Tools,2018-06-13,2.7.5,4.2 and up
AndStream - Streaming Download,VIDEO_PLAYERS,4.3,38607,2.9M,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2017-03-19,3.1.8,2.3 and up
DM Me - Chat,SOCIAL,2.9,90,30M,"10,000+",True,0.0,Mature 17+,Social,2018-07-09,1.0,4.0.3 and up
DM Screen,BOOKS_AND_REFERENCE,4.4,283,5.4M,"10,000+",True,0.0,Everyone 10+,Books & Reference,2018-01-12,1.1.10a,4.0 and up
DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,55,3.7M,"5,000+",True,0.0,Teen,Social,2018-03-03,3.20.3,4.4 and up
DM for WhatsApp,COMMUNICATION,4.4,25,2.9M,"5,000+",True,0.0,Everyone,Communication,2018-06-03,0.3.7,4.4 and up
Fifth Edition DM Tools,FAMILY,4.1,942,3.0M,"100,000+",True,0.0,Everyone,Role Playing,2017-01-19,1.14b,3.0 and up
DM Talk New,COMMUNICATION,nan,3,4.2M,"5,000+",True,0.0,Everyone,Communication,2018-02-07,3.8.8,2.2 and up
DM airdisk,TOOLS,2.8,11,11M,"1,000+",True,0.0,Everyone,Tools,2016-08-05,1.7.2,3.0 and up
Diabetes mellitus (DM) from zero to hero,MEDICAL,4.9,18,3.0M,"1,000+",True,0.0,Everyone,Medical,2018-01-17,1.0,4.3 and up
Auto DM for Twitter 🔥,SOCIAL,3.4,44,6.3M,"1,000+",True,0.0,Teen,Social,2018-05-21,HTTPs,4.1 and up
DM HiDisk,TOOLS,2.8,54,20M,"5,000+",True,0.0,Everyone,Tools,2018-06-07,1.1.2,4.0.3 and up
DM EVOLUTION,GAME,2.5,450,97M,"10,000+",True,0.0,Everyone,Card,2018-07-23,2.0.9,4.1 and up
Daily DM,PERSONALIZATION,4.7,51,259k,"1,000+",True,0.0,Everyone,Personalization,2013-10-04,1.0,2.1 and up
Dungeons and Dragons DM Tools,BOOKS_AND_REFERENCE,3.1,50,4.9M,"1,000+",False,1.99,Everyone,Books & Reference,2017-02-22,2.0,2.3 and up
DM - The Offical Messaging App,COMMUNICATION,nan,0,11M,10+,True,0.0,Teen,Communication,2017-12-20,1.3,4.0.3 and up
DM airdisk Pro,TOOLS,3.2,11,36M,"1,000+",True,0.0,Everyone,Tools,2017-09-20,2.4.0,4.0.3 and up
Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,4.3,15,164k,"5,000+",True,0.0,Everyone,Maps & Navigation,2013-02-03,1.6,2.2 and up
DM security - Dragon Mobile,TOOLS,3.9,27,3.0M,"1,000+",True,0.0,Everyone,Tools,2017-04-26,1.1.1,4.1 and up
DM 24/7,TOOLS,3.6,7,16M,"1,000+",True,0.0,Everyone,Tools,2018-08-01,2.3,2.3.3 and up
DM Storage (for twitter),SOCIAL,3.2,6,458k,100+,True,0.0,Everyone,Social,2014-11-26,1.0,4.1 and up
DM Transfers Dalaman Transfers,TRAVEL_AND_LOCAL,nan,51,245k,"10,000+",True,0.0,Everyone,Travel & Local,2014-02-22,1.0,2.2 and up
DM Tracker,COMMUNICATION,3.5,11,5.2M,"1,000+",True,0.0,Everyone,Communication,2018-07-26,2.0.1,4.3 and up
DM Tuning,SPORTS,3.3,64,5.7M,"5,000+",True,0.0,Everyone,Sports,2018-04-04,1.9.1,6.0 and up
DM Die Roller 9000,TOOLS,nan,0,3.3M,5+,False,0.99,Everyone,Tools,2018-05-14,1.2,2.1 and up
DM Magazine,NEWS_AND_MAGAZINES,nan,0,27M,10+,True,0.0,Everyone,News & Magazines,2018-05-11,1.0,4.1 and up
DM הפקות,PHOTOGRAPHY,nan,2,10M,100+,True,0.0,Everyone,Photography,2017-10-14,30.0,3.2 and up
DM TrackMan,MAPS_AND_NAVIGATION,nan,10,7.8M,100+,True,0.0,Everyone,Maps & Navigation,2018-06-26,2.1.0,4.4 and up
Aster DM Healthcare,MEDICAL,2.4,32,8.5M,"5,000+",True,0.0,Everyone,Medical,2017-11-21,1.5,4.0.3 and up
Fake Chat (Direct Message),SOCIAL,4.4,5985,5.9M,"500,000+",True,0.0,Everyone,Social,2017-07-06,1.4.2,4.1 and up
Interactive NPC DM Tool,FAMILY,2.8,5,629k,50+,False,0.99,Everyone,Role Playing,2015-01-31,1.0.0,2.3.3 and up
DM Buddy » Learn Digital Marketing,FAMILY,5.0,3,1.7M,500+,True,0.0,Everyone,Education,2017-07-11,2.1,4.1 and up
DM Accounting and Payroll,FINANCE,nan,0,92M,100+,True,0.0,Everyone,Finance,2017-09-27,4.0.30,5.0 and up
Basketball Dynasty Manager 16,SPORTS,4.4,426,21M,"5,000+",False,1.99,Everyone,Sports,2016-06-01,2.2.3,4.0 and up
DM Collection,SHOPPING,nan,3,1.2M,100+,True,0.0,Everyone,Shopping,2015-06-25,1.1,2.2 and up
DM AirDisk HDD,TOOLS,nan,4,33M,100+,True,0.0,Everyone,Tools,2018-07-28,1.4.6,4.0.3 and up
DM AirDisk NAS,TOOLS,nan,0,35M,50+,True,0.0,Everyone,Tools,2018-07-31,2.1.4,4.0.3 and up
Shaggy's DM Assistant,PRODUCTIVITY,nan,0,Varies with device,5+,True,0.0,Everyone,Productivity,2018-01-14,Varies with device,Varies with device
Otto DM,SOCIAL,nan,0,2.4M,10+,True,0.0,Teen,Social,2018-03-07,1.0,4.0 and up
DM Adventure,GAME,nan,0,11M,10+,True,0.0,Everyone,Adventure,2018-06-18,1.0.4,2.3 and up
Ramdor DM Mobile,BUSINESS,nan,1,23M,100+,True,0.0,Everyone,Business,2018-06-13,21 - Rel2.0,3.0 and up
Disciple Maker’s (DM) Lab,FAMILY,5.0,3,4.0M,100+,True,0.0,Everyone,Education,2018-08-01,1.0.5,4.4 and up
